,index,year,exporter,importer,product,value,quantity
16542,9847613,2022,TUR,SWE,780600,916.191,326.428
16543,9848069,2022,TUR,SWE,850710,2364.748,905.734
16544,9848070,2022,TUR,SWE,850720,40.083,122.787
16545,9850794,2022,TUR,CHE,780411,0.013,0.001
16546,9850795,2022,TUR,CHE,780600,25.146,4.288
16547,9851263,2022,TUR,CHE,850710,24.424,76.936
16548,9851264,2022,TUR,CHE,850720,6.185,0.209
16549,9852303,2022,TUR,SYR,282410,0.065,0.025
16550,9853667,2022,TUR,SYR,780110,2.406,1.005
16551,9853668,2022,TUR,SYR,780411,4.901,1.782
16552,9853669,2022,TUR,SYR,780419,50.001,19.846
16553,9853670,2022,TUR,SYR,780600,1.233,0.389
16554,9854165,2022,TUR,SYR,850710,12679.112,5935.357
16555,9854166,2022,TUR,SYR,850720,1725.851,525.522
16556,9856263,2022,TUR,TJK,850710,1965.987,1153.644
16557,9856264,2022,TUR,TJK,850720,34.609,4.732
16558,9858005,2022,TUR,THA,780191,440.141,218.14
16559,9858006,2022,TUR,THA,780600,3.252,0.029
16560,9858405,2022,TUR,THA,850710,160.474,62.21
16561,9858406,2022,TUR,THA,850720,4.359,0.788
16562,9860310,2022,TUR,TTO,850710,3391.945,1128.056
16563,9862758,2022,TUR,ARE,780411,64.439,24.278
16564,9862759,2022,TUR,ARE,780419,9.75,1.503
16565,9862760,2022,TUR,ARE,780420,10.899,18.0
16566,9862761,2022,TUR,ARE,780600,234.184,74.969
16567,9863350,2022,TUR,ARE,850710,3792.693,1747.461
16568,9863351,2022,TUR,ARE,850720,215.775,21.613
16569,9865604,2022,TUR,TUN,780110,355.347,174.92
16570,9865605,2022,TUR,TUN,780199,0.135,0.03
16571,9866065,2022,TUR,TUN,850710,0.197,0.065
16572,9866066,2022,TUR,TUN,850720,27.91,5.947
16573,9866816,2022,TUR,TKM,282490,3.196,1.0
16574,9868294,2022,TUR,TKM,780419,79.448,31.724
16575,9868295,2022,TUR,TKM,780600,41.191,14.861
16576,9868845,2022,TUR,TKM,850710,9130.152,4273.046
16577,9868846,2022,TUR,TKM,850720,582.273,135.271
16578,9870560,2022,TUR,UGA,850720,0.926,0.055
16579,9872571,2022,TUR,UKR,780419,29.079,22.542
16580,9873048,2022,TUR,UKR,850710,5486.108,2403.908
16581,9873049,2022,TUR,UKR,850720,2547.041,535.977
16582,9875421,2022,TUR,MKD,780600,0.49,0.008
16583,9875937,2022,TUR,MKD,850710,585.27,273.206
16584,9875938,2022,TUR,MKD,850720,67.317,9.632
16585,9878571,2022,TUR,EGY,780191,84.349,33.65
16586,9878572,2022,TUR,EGY,780419,1.361,0.44
16587,9878573,2022,TUR,EGY,780600,50.618,14.001
16588,9879153,2022,TUR,EGY,850710,17769.693,7888.243
16589,9879154,2022,TUR,EGY,850720,142.284,39.055
16590,9880191,2022,TUR,GBR,260700,0.035,0.031
16591,9882202,2022,TUR,GBR,780110,33.755,3.72
16592,9882203,2022,TUR,GBR,780600,403.086,119.92
16593,9882793,2022,TUR,GBR,850710,29138.17,11439.69
16594,9882794,2022,TUR,GBR,850720,9145.747,2613.974
16595,9883694,2022,TUR,TZA,282490,0.35,4.943
16596,9884631,2022,TUR,TZA,721020,25.407,239.298
16597,9885304,2022,TUR,TZA,850710,1637.288,728.951
16598,9885305,2022,TUR,TZA,850720,89.199,19.985
16599,9888252,2022,TUR,USA,780110,5146.87,2755.051
16600,9888253,2022,TUR,USA,780600,6565.298,2307.659
16601,9888849,2022,TUR,USA,850710,44707.429,17990.801
16602,9888850,2022,TUR,USA,850720,323.882,73.698
16603,9890547,2022,TUR,BFA,850710,144.691,66.704
16604,9890548,2022,TUR,BFA,850720,2.56,0.41
16605,9891734,2022,TUR,URY,850710,167.746,14.795
16606,9891735,2022,TUR,URY,850720,151.396,40.022
16607,9892292,2022,TUR,UZB,282410,1.618,0.25
16608,9892293,2022,TUR,UZB,282490,13.253,3.5
16609,9893968,2022,TUR,UZB,780110,8.2,1.0
16610,9893969,2022,TUR,UZB,780600,4.306,0.599
16611,9894552,2022,TUR,UZB,850710,3417.235,1563.77
16612,9894553,2022,TUR,UZB,850720,669.302,125.203
16613,9895796,2022,TUR,VEN,850710,1432.866,688.62
16614,9895797,2022,TUR,VEN,850720,6.0,0.827
16615,9897031,2022,TUR,YEM,850710,352.942,113.214
16616,9897916,2022,TUR,ZMB,850720,3.124,0.337
16617,9899476,2022,TKM,TUR,780199,2789.873,1708.349
16618,9900108,2022,TCA,USA,854911,58.944,101.62
16619,9901448,2022,UGA,BDI,850710,2.336,0.44
16620,9901449,2022,UGA,BDI,850720,0.249,1.26
16621,9901883,2022,UGA,CHN,260700,71.154,155.814
16622,9901925,2022,UGA,CHN,780199,42.705,27.0
16623,9903967,2022,UGA,NLD,850720,0.059,0.002
16624,9905421,2022,UGA,ARE,780199,12.483,23.99
16625,9906024,2022,UGA,TZA,850720,288.627,128.824
16626,9906052,2022,UGA,TZA,854911,1.407,21.0
16627,9907016,2022,UKR,AZE,850710,1081.688,516.69
16628,9908556,2022,UKR,AUT,850720,0.875,0.04
16629,9909619,2022,UKR,ARM,850710,576.16,253.845
16630,9910353,2022,UKR,BEL,850710,232.906,126.784
16631,9910354,2022,UKR,BEL,850720,0.253,0.005
16632,9912066,2022,UKR,BGR,780191,46.603,21.788
16633,9912313,2022,UKR,BGR,850710,223.222,105.61
16634,9917119,2022,UKR,CZE,780110,693.164,312.2
16635,9917120,2022,UKR,CZE,780199,338.403,168.54
16636,9917375,2022,UKR,CZE,850710,41.361,20.758
16637,9919567,2022,UKR,EST,850710,108.134,50.628
16638,9920451,2022,UKR,FIN,850710,0.78,0.287
16639,9921755,2022,UKR,FRA,850710,4958.015,2419.829
16640,9921756,2022,UKR,FRA,850720,0.006,0.001
16641,9923393,2022,UKR,DEU,780110,195.317,88.594
16642,9923394,2022,UKR,DEU,780191,1430.323,687.344
16643,9923395,2022,UKR,DEU,780199,90.344,44.101
16644,9923396,2022,UKR,DEU,780200,1.822,1.13
16645,9923397,2022,UKR,DEU,780600,0.085,0.001
16646,9923710,2022,UKR,DEU,850710,39.301,21.759
16647,9924361,2022,UKR,GRC,780191,115.093,44.0
16648,9925389,2022,UKR,HUN,780600,4.493,1.401
16649,9925652,2022,UKR,HUN,850710,303.314,147.729
16650,9927471,2022,UKR,IRL,850710,134.503,6.032
16651,9929045,2022,UKR,ITA,850710,1367.413,770.057
16652,9929982,2022,UKR,KAZ,780600,0.067,
16653,9930201,2022,UKR,KAZ,850710,105.332,51.834
16654,9931757,2022,UKR,KGZ,780600,0.022,0.002
16655,9931808,2022,UKR,KGZ,850710,372.157,212.509
16656,9934262,2022,UKR,LTU,850710,1973.671,1043.884
16657,9936279,2022,UKR,MNE,850710,439.983,192.461
16658,9936890,2022,UKR,NLD,260700,7.276,7.19
16659,9937498,2022,UKR,NLD,780600,0.948,0.02
16660,9938206,2022,UKR,NZL,850720,0.172,0.05
16661,9941055,2022,UKR,POL,780110,1974.038,967.929
16662,9941056,2022,UKR,POL,780191,831.042,368.857
16663,9941057,2022,UKR,POL,780199,787.875,282.449
16664,9941058,2022,UKR,POL,780600,23.801,9.094
16665,9941404,2022,UKR,POL,850710,6377.846,3274.977
16666,9941405,2022,UKR,POL,850720,0.79,0.206
16667,9943743,2022,UKR,ROU,780110,1557.081,702.53
16668,9943744,2022,UKR,ROU,780600,2.081,0.417
16669,9944034,2022,UKR,ROU,850710,334.834,145.697
16670,9944868,2022,UKR,SRB,780191,116.933,43.931
16671,9944972,2022,UKR,SRB,850710,50.931,21.693
16672,9947760,2022,UKR,SVN,780110,1298.23,578.0
16673,9947761,2022,UKR,SVN,780199,1548.134,773.046
16674,9947863,2022,UKR,SVN,850710,3.815,1.649
16675,9947864,2022,UKR,SVN,850720,0.03,0.002
16676,9949356,2022,UKR,ESP,850710,0.054,0.013
16677,9951240,2022,UKR,CHE,780600,1.116,0.02
16678,9952778,2022,UKR,ARE,850710,102.015,64.258
16679,9953815,2022,UKR,TUR,780110,854.722,373.279
16680,9953816,2022,UKR,TUR,780199,27.923,14.94
16681,9954568,2022,UKR,MKD,850710,0.219,0.071
16682,9955667,2022,UKR,GBR,850710,1045.205,533.51
16683,9958195,2022,MKD,ALB,850710,423.287,174.935
16684,9958196,2022,MKD,ALB,850720,11.47,1.851
16685,9959268,2022,MKD,AUT,850710,23.052,7.675
16686,9960148,2022,MKD,BEL,850710,564.224,217.875
16687,9960149,2022,MKD,BEL,850720,416.413,125.7
16688,9960475,2022,MKD,BIH,260700,81.427,98.32
16689,9961031,2022,MKD,BIH,850710,2858.527,1102.93
16690,9961435,2022,MKD,BGR,260700,68732.098,52082.626
16691,9962191,2022,MKD,BGR,850710,419.654,143.003
16692,9962192,2022,MKD,BGR,850720,102.297,32.047
16693,9962295,2022,MKD,BGR,854911,198.521,214.49
16694,9962813,2022,MKD,CAN,850720,0.082,0.027
16695,9963941,2022,MKD,HRV,850710,2452.685,1030.999
16696,9963942,2022,MKD,HRV,850720,16.361,8.146
16697,9964663,2022,MKD,CZE,850720,175.584,36.689
16698,9964948,2022,MKD,DNK,850720,0.11,0.005
16699,9965877,2022,MKD,FRA,850710,9302.504,3760.7
16700,9965878,2022,MKD,FRA,850720,62.684,24.075
16701,9966228,2022,MKD,DEU,260700,2448.98,1936.075
16702,9967270,2022,MKD,DEU,850710,1007.793,377.35
16703,9967271,2022,MKD,DEU,850720,980.898,302.121
16704,9968191,2022,MKD,GRC,850710,0.51,0.1
16705,9968192,2022,MKD,GRC,850720,21.586,22.3
16706,9968233,2022,MKD,GRC,854911,23.512,22.3
16707,9968744,2022,MKD,HUN,850710,119.862,42.15
16708,9968745,2022,MKD,HUN,850720,0.115,0.005
16709,9969101,2022,MKD,IRN,850710,188.858,39.061
16710,9969102,2022,MKD,IRN,850720,369.428,75.332
16711,9969128,2022,MKD,IRQ,850710,111.65,47.702
16712,9969584,2022,MKD,ITA,260700,4005.265,2698.398
16713,9969969,2022,MKD,ITA,780419,81.574,26.359
16714,9970096,2022,MKD,ITA,850710,8171.734,3256.15
16715,9970097,2022,MKD,ITA,850720,22923.349,7632.995
16716,9970587,2022,MKD,KOR,850720,139.161,43.375
16717,9970713,2022,MKD,KWT,850720,16.476,4.354
16718,9971003,2022,MKD,LTU,780200,68.506,41.692
16719,9971011,2022,MKD,LTU,850710,66.582,20.4
16720,9972304,2022,MKD,MNE,850710,410.88,160.029
16721,9972305,2022,MKD,MNE,850720,1.0,0.225
16722,9972547,2022,MKD,OMN,850710,340.789,150.118
16723,9973185,2022,MKD,NLD,780600,0.227,0.1
16724,9973281,2022,MKD,NLD,850710,610.013,215.925
16725,9973282,2022,MKD,NLD,850720,307.98,99.09
16726,9974500,2022,MKD,POL,850710,2355.074,867.815
16727,9975165,2022,MKD,ROU,850710,2640.821,953.275
16728,9975166,2022,MKD,ROU,850720,1.879,0.425
16729,9975335,2022,MKD,RUS,850710,367.67,127.789
16730,9975416,2022,MKD,SAU,850710,849.686,366.133
16731,9976988,2022,MKD,SRB,780600,7.947,1.815
16732,9977361,2022,MKD,SRB,850710,5747.981,2292.77
16733,9977362,2022,MKD,SRB,850720,30.309,6.355
16734,9979069,2022,MKD,SVN,780600,236.838,85.9
16735,9979200,2022,MKD,SVN,850710,12505.257,6243.302
16736,9979201,2022,MKD,SVN,850720,933.461,424.986
16737,9979850,2022,MKD,ESP,850710,12902.232,5428.05
16738,9979851,2022,MKD,ESP,850720,3308.963,1064.8
16739,9980276,2022,MKD,SWE,850710,108.038,40.95
16740,9981619,2022,MKD,ARE,850710,631.692,271.858
16741,9981737,2022,MKD,TUR,260700,43.204,85.9
16742,9982139,2022,MKD,TUR,780600,2.536,0.28
16743,9982235,2022,MKD,TUR,850710,63.35,21.218
16744,9982559,2022,MKD,UKR,850710,543.737,191.822
16745,9983044,2022,MKD,GBR,850710,2811.599,1163.008
16746,9983045,2022,MKD,GBR,850720,150.039,63.896
16747,9985469,2022,EGY,AUT,780199,80.433,42.774
16748,9986416,2022,EGY,BHR,850720,31.032,7.556
16749,9987400,2022,EGY,BEL,850720,0.083,
16750,9990355,2022,EGY,CHL,780600,0.575,0.023
16751,9993283,2022,EGY,BEN,850710,32.227,12.971
16752,9994275,2022,EGY,ETH,780419,429.706,101.939
16753,9994307,2022,EGY,ETH,850710,250.246,74.442
16754,9996054,2022,EGY,FRA,850710,113.111,40.859
16755,9997198,2022,EGY,PSE,850710,996.136,328.326
16756,9998380,2022,EGY,DEU,850710,6.095,2.009
16757,9998381,2022,EGY,DEU,850720,8.9,0.298
16758,9999362,2022,EGY,GRC,780199,17685.777,8908.19
16759,10001365,2022,EGY,IRQ,850710,227.748,75.066
16760,10002282,2022,EGY,ISR,260700,4.528,
16761,10002578,2022,EGY,ISR,780199,0.502,0.199
16762,10003478,2022,EGY,ITA,780110,33.906,14.255
16763,10003479,2022,EGY,ITA,780200,367.827,202.366
16764,10003646,2022,EGY,ITA,850710,50.718,25.123
16765,10003647,2022,EGY,ITA,850720,32.054,12.396
16766,10005387,2022,EGY,JOR,850710,3142.694,1024.482
16767,10006304,2022,EGY,KEN,850710,776.601,280.636
16768,10008840,2022,EGY,LBN,780419,92.146,32.791
16769,10008884,2022,EGY,LBN,850710,504.873,166.406
16770,10013603,2022,EGY,MAR,850710,117.058,34.671
16771,10014746,2022,EGY,OMN,850720,70.389,18.612
16772,10015944,2022,EGY,NLD,780600,2.167,0.048
16773,10016100,2022,EGY,NLD,850720,11.938,3.093
16774,10017370,2022,EGY,NGA,850710,1.331,2.0
16775,10019138,2022,EGY,POL,780199,90.009,42.46
16776,10019191,2022,EGY,POL,850720,0.031,0.002
16777,10020396,2022,EGY,ROU,850710,36.523,19.03
16778,10021823,2022,EGY,SAU,780199,14.89,5.909
16779,10021824,2022,EGY,SAU,780419,15.317,5.451
16780,10022003,2022,EGY,SAU,850710,16704.733,5505.874
16781,10022004,2022,EGY,SAU,850720,47.83,10.669
16782,10023470,2022,EGY,IND,780199,2483.474,1234.425
16783,10026840,2022,EGY,ESP,780200,1206.926,626.997
16784,10026922,2022,EGY,ESP,850720,4.886,0.018
16785,10028103,2022,EGY,SDN,850710,105.376,34.732
16786,10030073,2022,EGY,SYR,850710,1326.731,437.29
16787,10031848,2022,EGY,ARE,780110,622.542,823.87
16788,10032082,2022,EGY,ARE,850710,509.674,171.769
16789,10034069,2022,EGY,TUR,780191,409.951,204.245
16790,10034070,2022,EGY,TUR,780199,965.107,475.467
16791,10034071,2022,EGY,TUR,780600,1747.113,851.97
16792,10034207,2022,EGY,TUR,850710,1099.411,500.093
16793,10034603,2022,EGY,UGA,850710,633.027,208.646
16794,10035784,2022,EGY,GBR,850710,217.968,138.126
16795,10037529,2022,EGY,USA,850710,0.167,0.055
16796,10037530,2022,EGY,USA,850720,5.435,0.067
16797,10038582,2022,EGY,ZMB,850710,24.755,41.013
16798,10039198,2022,GBR,ALB,850720,155.121,42.145
16799,10040108,2022,GBR,DZA,850710,66.061,6.632
16800,10040109,2022,GBR,DZA,850720,92.654,13.193
16801,10040832,2022,GBR,AND,850720,16.01,4.0
16802,10041851,2022,GBR,AGO,850710,18.867,0.204
16803,10041852,2022,GBR,AGO,850720,728.484,53.76
16804,10043736,2022,GBR,AZE,780419,0.444,0.002
16805,10043737,2022,GBR,AZE,780600,0.609,0.101
16806,10044098,2022,GBR,AZE,850710,7.459,0.514
16807,10044099,2022,GBR,AZE,850720,329.919,59.418
16808,10045414,2022,GBR,ARG,850710,31.274,10.375
16809,10045415,2022,GBR,ARG,850720,461.997,122.38
16810,10046136,2022,GBR,AUS,282410,25.625,9.396
16811,10046137,2022,GBR,AUS,282490,3.233,0.078
16812,10046576,2022,GBR,AUS,381111,2735.259,172.211
16813,10048066,2022,GBR,AUS,780191,4.625,0.212
16814,10048067,2022,GBR,AUS,780411,2.219,0.226
16815,10048068,2022,GBR,AUS,780419,688.408,213.691
16816,10048069,2022,GBR,AUS,780600,7.155,5.632
16817,10048726,2022,GBR,AUS,850710,1072.672,85.1
16818,10048727,2022,GBR,AUS,850720,7816.135,2193.361
16819,10050321,2022,GBR,AUT,381111,0.616,0.033
16820,10051872,2022,GBR,AUT,780191,709.141,217.132
16821,10051873,2022,GBR,AUT,780199,0.022,0.011
16822,10051874,2022,GBR,AUT,780411,0.034,0.001
16823,10051875,2022,GBR,AUT,780420,0.162,0.011
16824,10051876,2022,GBR,AUT,780600,80.536,3.135
16825,10052454,2022,GBR,AUT,850710,173.375,14.062
16826,10052455,2022,GBR,AUT,850720,1823.272,300.78
16827,10053430,2022,GBR,BHS,780600,46.74,5.47
16828,10053528,2022,GBR,BHS,850720,42.257,4.283
16829,10055333,2022,GBR,BHR,780411,16.101,3.632
16830,10055334,2022,GBR,BHR,780419,0.597,0.286
16831,10055770,2022,GBR,BHR,850710,14.076,1.018
16832,10055771,2022,GBR,BHR,850720,153.888,29.839
16833,10057036,2022,GBR,BGD,780200,737.342,597.206
16834,10057263,2022,GBR,BGD,850710,2.013,0.158
16835,10057264,2022,GBR,BGD,850720,6.476,1.22
16836,10058273,2022,GBR,ARM,780419,0.1,0.023
16837,10058497,2022,GBR,ARM,850710,0.448,0.054
16838,10058498,2022,GBR,ARM,850720,16.535,2.788
16839,10059641,2022,GBR,BRB,850710,7.233,1.914
16840,10059642,2022,GBR,BRB,850720,7.7,1.703
16841,10060616,2022,GBR,BEL,282410,0.892,0.149
16842,10060617,2022,GBR,BEL,282490,0.046,0.001
16843,10061212,2022,GBR,BEL,381111,2.18,0.22
16844,10062940,2022,GBR,BEL,780110,0.192,0.006
16845,10062941,2022,GBR,BEL,780191,157.49,24.003
16846,10062942,2022,GBR,BEL,780199,145.798,46.306
16847,10062943,2022,GBR,BEL,780200,130.512,219.501
16848,10062944,2022,GBR,BEL,780419,2162.801,927.098
16849,10062945,2022,GBR,BEL,780600,727.012,0.665
16850,10063603,2022,GBR,BEL,850710,1507.092,385.838
16851,10063604,2022,GBR,BEL,850720,1076.835,214.381
16852,10063834,2022,GBR,BEL,854911,15474.826,16000.087
16853,10065651,2022,GBR,BMU,850710,27.996,8.982
16854,10065652,2022,GBR,BMU,850720,27.863,7.782
16855,10066231,2022,GBR,BOL,381111,1011.098,
16856,10066586,2022,GBR,BOL,780600,0.041,0.008
16857,10066819,2022,GBR,BOL,850710,0.251,0.092
16858,10066820,2022,GBR,BOL,850720,16.595,4.752
16859,10068037,2022,GBR,BIH,780419,1.305,0.126
16860,10068338,2022,GBR,BIH,850710,3.904,0.893
16861,10068339,2022,GBR,BIH,850720,189.381,66.574
16862,10070587,2022,GBR,BRA,381111,1818.025,42.001
16863,10071624,2022,GBR,BRA,780110,6684.869,3575.35
16864,10071625,2022,GBR,BRA,780199,619.989,198.8
16865,10071626,2022,GBR,BRA,780411,11.972,0.062
16866,10071627,2022,GBR,BRA,780419,97.18,4.68
16867,10071628,2022,GBR,BRA,780600,26.704,9.813
16868,10072135,2022,GBR,BRA,850710,43.933,2.206
16869,10072136,2022,GBR,BRA,850720,504.645,83.799
16870,10073658,2022,GBR,BRN,850710,17.673,2.664
16871,10073659,2022,GBR,BRN,850720,4.355,0.196
16872,10074027,2022,GBR,BGR,282410,25.51,3.78
16873,10074984,2022,GBR,BGR,780191,1.374,0.005
16874,10074985,2022,GBR,BGR,780200,4222.2,3255.533
16875,10074986,2022,GBR,BGR,780419,103.68,20.157
16876,10075398,2022,GBR,BGR,850710,85.193,22.803
16877,10075399,2022,GBR,BGR,850720,139.529,33.23
16878,10076435,2022,GBR,MMR,850710,2.91,0.439
16879,10076852,2022,GBR,BDI,850720,68.901,17.189
16880,10077242,2022,GBR,BLR,780419,22.003,1.602
16881,10077331,2022,GBR,BLR,850720,8.698,1.81
16882,10078213,2022,GBR,KHM,850710,17.922,2.017
16883,10078849,2022,GBR,CMR,850710,6.533,0.017
16884,10078850,2022,GBR,CMR,850720,72.666,20.453
16885,10081783,2022,GBR,CAN,780110,46.089,5.0
16886,10081784,2022,GBR,CAN,780411,0.462,0.141
16887,10081785,2022,GBR,CAN,780419,28.529,5.479
16888,10081786,2022,GBR,CAN,780600,28.993,3.681
16889,10082451,2022,GBR,CAN,850710,136.645,27.56
16890,10082452,2022,GBR,CAN,850720,964.813,339.713
16891,10083240,2022,GBR,CPV,850720,9.37,0.04
16892,10083665,2022,GBR,CYM,850710,3.926,1.0
16893,10083666,2022,GBR,CYM,850720,31.393,5.734
16894,10084915,2022,GBR,LKA,850710,23.035,5.528
16895,10084916,2022,GBR,LKA,850720,54.796,8.507
16896,10085271,2022,GBR,TCD,850720,1.578,0.005
16897,10085813,2022,GBR,CHL,381111,512.082,8.2
16898,10087199,2022,GBR,CHL,850710,101.706,35.902
16899,10087200,2022,GBR,CHL,850720,430.042,118.026
16900,10088229,2022,GBR,CHN,282490,73.433,
16901,10090112,2022,GBR,CHN,721020,10.058,3.774
16902,10090398,2022,GBR,CHN,780110,58.218,1.365
16903,10090399,2022,GBR,CHN,780199,7.087,0.508
16904,10090400,2022,GBR,CHN,780200,1.298,0.007
16905,10090401,2022,GBR,CHN,780411,18.866,1.044
16906,10090402,2022,GBR,CHN,780419,313.957,103.072
16907,10090403,2022,GBR,CHN,780420,64.887,9.137
16908,10090404,2022,GBR,CHN,780600,87.354,20.368
16909,10091041,2022,GBR,CHN,850710,387.9,48.579
16910,10091042,2022,GBR,CHN,850720,168.313,35.14
16911,10091275,2022,GBR,CHN,854911,11.848,
16912,10092157,2022,GBR,COL,381111,969.581,16.4
16913,10092732,2022,GBR,COL,780419,24.889,2.088
16914,10092733,2022,GBR,COL,780600,1.114,0.004
16915,10093106,2022,GBR,COL,850710,62.385,4.491
16916,10093107,2022,GBR,COL,850720,19.066,9.511
16917,10093705,2022,GBR,COG,780419,338.446,43.448
16918,10093826,2022,GBR,COG,850710,4.414,0.031
16919,10093827,2022,GBR,COG,850720,4.212,0.15
16920,10094072,2022,GBR,COD,780419,991.12,193.957
16921,10094174,2022,GBR,COD,850720,70.636,20.349
16922,10095423,2022,GBR,CRI,850710,8.125,0.855
16923,10095424,2022,GBR,CRI,850720,3.673,0.034
16924,10097126,2022,GBR,HRV,780419,3.732,0.391
16925,10097127,2022,GBR,HRV,780600,4.33,0.073
16926,10097529,2022,GBR,HRV,850710,2.511,0.04
16927,10097530,2022,GBR,HRV,850720,328.157,90.29
16928,10098114,2022,GBR,CUB,850720,8.671,0.535
16929,10099987,2022,GBR,CYP,780110,1.811,0.113
16930,10100483,2022,GBR,CYP,850710,19.856,6.481
16931,10100484,2022,GBR,CYP,850720,43.892,6.871
16932,10102268,2022,GBR,CZE,381111,45.592,2.508
16933,10103901,2022,GBR,CZE,780199,13.72,1.103
16934,10103902,2022,GBR,CZE,780411,1.305,0.041
16935,10103903,2022,GBR,CZE,780419,63.745,6.189
16936,10103904,2022,GBR,CZE,780420,0.063,
16937,10103905,2022,GBR,CZE,780600,4.126,0.945
16938,10104533,2022,GBR,CZE,850710,233.674,72.823
16939,10104534,2022,GBR,CZE,850720,882.346,95.527
16940,10105742,2022,GBR,BEN,850710,6.885,0.031
16941,10105743,2022,GBR,BEN,850720,11.295,2.799
16942,10106480,2022,GBR,DNK,282490,18.913,0.053
16943,10106954,2022,GBR,DNK,381111,0.385,0.002
16944,10108622,2022,GBR,DNK,780411,1.035,0.034
16945,10108623,2022,GBR,DNK,780419,0.954,0.008
16946,10108624,2022,GBR,DNK,780600,433.952,129.015
16947,10109282,2022,GBR,DNK,850710,451.365,57.906
16948,10109283,2022,GBR,DNK,850720,499.73,63.838
16949,10110185,2022,GBR,DMA,850720,2.6,0.003
16950,10110699,2022,GBR,DOM,850710,18.724,2.623
16951,10111347,2022,GBR,ECU,850720,20.683,3.182
16952,10112012,2022,GBR,SLV,780419,8.339,7.291
16953,10112238,2022,GBR,SLV,850720,57.698,11.555
16954,10112884,2022,GBR,GNQ,850710,5.983,1.156
16955,10112885,2022,GBR,GNQ,850720,231.269,24.954
16956,10114105,2022,GBR,ETH,850710,4.948,0.1
16957,10114106,2022,GBR,ETH,850720,36.263,7.069
16958,10115182,2022,GBR,EST,381111,3154.959,42.417
16959,10116749,2022,GBR,EST,850710,207.075,38.911
16960,10116750,2022,GBR,EST,850720,129.551,24.773
16961,10116960,2022,GBR,EST,854911,12.278,
16962,10117923,2022,GBR,FLK,780600,1.579,0.468
16963,10118161,2022,GBR,FLK,850710,48.963,9.421
16964,10118162,2022,GBR,FLK,850720,79.437,14.894
16965,10119941,2022,GBR,FIN,381111,14.379,2.881
16966,10121427,2022,GBR,FIN,780110,15375.437,
16967,10121428,2022,GBR,FIN,780191,1443.579,592.14
16968,10121429,2022,GBR,FIN,780199,15344.118,5771.38
16969,10121430,2022,GBR,FIN,780419,173.263,35.64
16970,10121431,2022,GBR,FIN,780600,7584.863,977.454
16971,10122014,2022,GBR,FIN,850710,61.773,49.221
16972,10122015,2022,GBR,FIN,850720,261.744,42.104
16973,10122242,2022,GBR,FIN,854911,10.275,
16974,10123538,2022,GBR,FRA,260700,3.817,3.338
16975,10123646,2022,GBR,FRA,282490,4.463,0.028
16976,10124271,2022,GBR,FRA,381111,382.941,62.508
16977,10125856,2022,GBR,FRA,721020,0.135,0.005
16978,10126172,2022,GBR,FRA,780110,66870.15,30807.651
16979,10126173,2022,GBR,FRA,780191,22.483,7.441
16980,10126174,2022,GBR,FRA,780199,12014.113,4700.751
16981,10126175,2022,GBR,FRA,780411,0.574,0.035
16982,10126176,2022,GBR,FRA,780419,9903.803,4438.328
16983,10126177,2022,GBR,FRA,780420,209.648,47.509
16984,10126178,2022,GBR,FRA,780600,286.515,15.213
16985,10126897,2022,GBR,FRA,850710,6959.726,1415.395
16986,10126898,2022,GBR,FRA,850720,48041.806,10008.798
16987,10127131,2022,GBR,FRA,854911,174.59,
16988,10128066,2022,GBR,DJI,850710,4.215,0.792
16989,10128479,2022,GBR,GAB,850720,5.012,0.685
16990,10129279,2022,GBR,GEO,850710,36.174,3.685
16991,10129280,2022,GBR,GEO,850720,118.145,30.577
16992,10129867,2022,GBR,GMB,850710,2.81,0.248
16993,10129868,2022,GBR,GMB,850720,25.216,4.093
16994,10130849,2022,GBR,DEU,282410,9.917,2.017
16995,10130850,2022,GBR,DEU,282490,22.205,8.324
16996,10131489,2022,GBR,DEU,381111,4.517,0.212
16997,10133359,2022,GBR,DEU,780110,65744.795,26721.325
16998,10133360,2022,GBR,DEU,780191,1452.127,756.47
16999,10133361,2022,GBR,DEU,780199,22150.728,6462.684
17000,10133362,2022,GBR,DEU,780200,66.263,48.312
17001,10133363,2022,GBR,DEU,780411,26.931,1.468
17002,10133364,2022,GBR,DEU,780419,3906.872,1446.072
17003,10133365,2022,GBR,DEU,780420,69.972,15.615
17004,10133366,2022,GBR,DEU,780600,877.373,43.475
17005,10134103,2022,GBR,DEU,850710,2775.541,562.002
17006,10134104,2022,GBR,DEU,850720,14272.493,2824.338
17007,10134341,2022,GBR,DEU,854911,3.05,23.15
17008,10136042,2022,GBR,GHA,850710,6.819,0.506
17009,10136043,2022,GBR,GHA,850720,100.005,23.362
17010,10137326,2022,GBR,GIB,780420,1.176,0.42
17011,10137599,2022,GBR,GIB,850710,22.818,4.861
17012,10137600,2022,GBR,GIB,850720,37.653,5.433
17013,10139846,2022,GBR,GRC,780110,1642.42,337.037
17014,10139847,2022,GBR,GRC,780199,13897.276,5472.807
17015,10139848,2022,GBR,GRC,780200,1053.36,480.615
17016,10139849,2022,GBR,GRC,780419,6.216,1.74
17017,10139850,2022,GBR,GRC,780600,27.882,0.657
17018,10140347,2022,GBR,GRC,850710,555.391,104.541
17019,10140348,2022,GBR,GRC,850720,599.563,131.361
17020,10142296,2022,GBR,GTM,780419,14.225,0.756
